,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
168,53.17317541440328,2.028440181498573,0.47967926661173504,0.019475128439594615,relu,0.0001,"(50, 40, 25)",constant,500,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 40, 25), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
274,74.75134563446045,0.793931410631322,0.40610162417093915,0.00737282016686958,relu,0.1,"(4, 3, 2)",adaptive,2000,sgd,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'adaptive', 'max_iter': 2000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
170,54.11867229143778,2.080376444069285,0.45946470896402997,0.024435794035449585,relu,0.0001,"(50, 40, 25)",constant,1000,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 40, 25), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
273,150.04633124669394,1.8046420420534217,0.3895503679911296,0.041530617956461735,relu,0.1,"(4, 3, 2)",adaptive,1000,adam,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
172,53.53783289591471,2.125083594464269,0.4771614074707031,0.034619013937116,relu,0.0001,"(50, 40, 25)",constant,2000,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 40, 25), 'learning_rate': 'constant', 'max_iter': 2000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
272,73.56823960940044,0.9679655351429499,0.40818142890930176,0.03459786657092621,relu,0.1,"(4, 3, 2)",adaptive,1000,sgd,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
174,81.52452675501506,1.553505511488522,0.46419286727905273,0.0348998160684696,relu,0.0001,"(50, 40, 25)",adaptive,500,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 40, 25), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
271,127.2509195804596,0.15441960130466573,0.4648743470509847,0.03457165430989575,relu,0.1,"(4, 3, 2)",adaptive,500,adam,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'adam'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
176,82.01380332310994,1.865985878769408,0.44822899500528973,0.03626677259436131,relu,0.0001,"(50, 40, 25)",adaptive,1000,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 40, 25), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
270,74.46564952532451,0.59295005769042,0.4491926034291585,0.022765389722275136,relu,0.1,"(4, 3, 2)",adaptive,500,sgd,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (4, 3, 2), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",0.6527196652719666,0.6527196652719666,0.6554621848739496,0.6536338384726276,0.0012928361387328155,1,0.6540880503144654,0.6540880503144654,0.6527196652719666,0.6536319219669657,0.000645062895216767
